Frame,Wrist_x,Thumb_CMC_x,Thumb_MCP_x,Thumb_IP_x,Thumb_Tip_x,Index_MCP_x,Index_PIP_x,Index_DIP_x,Index_Tip_x,Middle_MCP_x,Middle_PIP_x,Middle_DIP_x,Middle_Tip_x,Ring_MCP_x,Ring_PIP_x,Ring_DIP_x,Ring_Tip_x,Pinky_MCP_x,Pinky_PIP_x,Pinky_DIP_x,Pinky_Tip_x,Wrist_y,Thumb_CMC_y,Thumb_MCP_y,Thumb_IP_y,Thumb_Tip_y,Index_MCP_y,Index_PIP_y,Index_DIP_y,Index_Tip_y,Middle_MCP_y,Middle_PIP_y,Middle_DIP_y,Middle_Tip_y,Ring_MCP_y,Ring_PIP_y,Ring_DIP_y,Ring_Tip_y,Pinky_MCP_y,Pinky_PIP_y,Pinky_DIP_y,Pinky_Tip_y
44,486.5625,788.4375,655.3125,727.5,791.25,638.4375,833.4375,540.0,870.9375,427.5,655.3125,469.6875,645.9375,329.0625,645.9375,230.625,655.3125,141.5625,542.8125,465.0,538.125,305.625,542.8125,211.875,542.8125,118.125,463.125,483.75,458.4375,352.5,458.4375,268.125,467.8125,179.0625,392.8125,525.9375,374.0625,418.125,364.6875,361.875,360.0,291.5625
45,491.25,774.375,655.3125,722.8125,772.5,633.75,824.0625,535.3125,866.25,418.125,650.625,474.375,645.9375,338.4375,650.625,235.3125,664.6875,146.25,547.5,465.0,552.1875,305.625,552.1875,211.875,556.875,113.4375,463.125,479.0625,458.4375,347.8125,458.4375,268.125,472.5,183.75,392.8125,516.5625,374.0625,413.4375,360.0,357.1875,360.0,286.875
46,495.9375,774.375,660.0,722.8125,777.1875,633.75,833.4375,535.3125,875.625,418.125,660.0,479.0625,645.9375,338.4375,650.625,240.0,664.6875,146.25,556.875,465.0,556.875,315.0,561.5625,216.5625,561.5625,118.125,467.8125,479.0625,463.125,352.5,463.125,268.125,472.5,183.75,397.5,516.5625,378.75,418.125,364.6875,357.1875,369.375,291.5625
47,500.625,774.375,674.0625,727.5,791.25,638.4375,847.5,540.0,885.0,418.125,660.0,474.375,641.25,333.75,645.9375,235.3125,660.0,141.5625,552.1875,465.0,552.1875,310.3125,561.5625,211.875,561.5625,113.4375,472.5,479.0625,458.4375,347.8125,463.125,268.125,472.5,183.75,402.1875,521.25,378.75,418.125,374.0625,361.875,374.0625,300.9375
48,495.9375,774.375,655.3125,727.5,781.875,643.125,833.4375,540.0,866.25,422.8125,650.625,479.0625,641.25,338.4375,650.625,240.0,664.6875,146.25,552.1875,460.3125,552.1875,310.3125,561.5625,216.5625,561.5625,118.125,472.5,474.375,463.125,347.8125,467.8125,268.125,477.1875,188.4375,402.1875,516.5625,388.125,418.125,374.0625,361.875,374.0625,300.9375
49,500.625,774.375,645.9375,727.5,763.125,643.125,824.0625,540.0,866.25,422.8125,645.9375,474.375,645.9375,333.75,655.3125,235.3125,669.375,146.25,552.1875,460.3125,561.5625,310.3125,566.25,216.5625,566.25,118.125,477.1875,479.0625,467.8125,347.8125,472.5,268.125,486.5625,188.4375,406.875,516.5625,392.8125,413.4375,383.4375,357.1875,392.8125,296.25
50,510.0,783.75,678.75,727.5,814.6875,633.75,866.25,544.6875,894.375,422.8125,674.0625,479.0625,650.625,329.0625,645.9375,235.3125,655.3125,141.5625,552.1875,469.6875,552.1875,305.625,556.875,211.875,556.875,118.125,481.875,488.4375,467.8125,352.5,481.875,268.125,495.9375,179.0625,416.25,525.9375,397.5,418.125,388.125,361.875,392.8125,300.9375
51,505.3125,793.125,688.125,741.5625,833.4375,643.125,875.625,544.6875,899.0625,422.8125,692.8125,483.75,650.625,333.75,641.25,235.3125,664.6875,146.25,561.5625,479.0625,556.875,315.0,561.5625,216.5625,561.5625,118.125,486.5625,493.125,477.1875,357.1875,481.875,272.8125,495.9375,179.0625,416.25,535.3125,402.1875,427.5,392.8125,366.5625,397.5,305.625
52,510.0,793.125,674.0625,736.875,828.75,643.125,866.25,549.375,899.0625,427.5,683.4375,507.1875,645.9375,343.125,650.625,244.6875,650.625,155.625,566.25,483.75,561.5625,319.6875,570.9375,221.25,575.625,122.8125,486.5625,502.5,472.5,357.1875,481.875,277.5,495.9375,188.4375,420.9375,535.3125,397.5,427.5,392.8125,366.5625,402.1875,305.625
53,519.375,783.75,674.0625,732.1875,810.0,643.125,856.875,549.375,889.6875,432.1875,678.75,493.125,655.3125,343.125,650.625,244.6875,664.6875,155.625,575.625,479.0625,570.9375,319.6875,570.9375,225.9375,570.9375,127.5,491.25,493.125,481.875,357.1875,486.5625,282.1875,495.9375,193.125,425.625,525.9375,406.875,427.5,397.5,375.9375,397.5,315.0
