Frame,Wrist_x,Thumb_CMC_x,Thumb_MCP_x,Thumb_IP_x,Thumb_Tip_x,Index_MCP_x,Index_PIP_x,Index_DIP_x,Index_Tip_x,Middle_MCP_x,Middle_PIP_x,Middle_DIP_x,Middle_Tip_x,Ring_MCP_x,Ring_PIP_x,Ring_DIP_x,Ring_Tip_x,Pinky_MCP_x,Pinky_PIP_x,Pinky_DIP_x,Pinky_Tip_x,Wrist_y,Thumb_CMC_y,Thumb_MCP_y,Thumb_IP_y,Thumb_Tip_y,Index_MCP_y,Index_PIP_y,Index_DIP_y,Index_Tip_y,Middle_MCP_y,Middle_PIP_y,Middle_DIP_y,Middle_Tip_y,Ring_MCP_y,Ring_PIP_y,Ring_DIP_y,Ring_Tip_y,Pinky_MCP_y,Pinky_PIP_y,Pinky_DIP_y,Pinky_Tip_y
37,467.8125,868.125,519.375,807.1875,960.0,690.0,927.1875,582.1875,927.1875,479.0625,524.0625,530.625,519.375,404.0625,552.1875,324.375,575.625,244.6875,477.1875,516.5625,463.125,385.3125,491.25,296.25,510.0,193.125,439.6875,530.625,435.0,418.125,463.125,352.5,491.25,240.0,402.1875,563.4375,397.5,474.375,402.1875,427.5,411.5625,380.625
38,1231.875,872.8125,1095.9375,811.875,955.3125,694.6875,922.5,586.875,922.5,479.0625,542.8125,535.3125,528.75,404.0625,570.9375,324.375,589.6875,244.6875,481.875,521.25,472.5,385.3125,495.9375,296.25,524.0625,197.8125,439.6875,535.3125,435.0,413.4375,463.125,347.8125,495.9375,240.0,397.5,572.8125,388.125,474.375,397.5,418.125,411.5625,366.5625
39,463.125,868.125,538.125,807.1875,945.9375,694.6875,913.125,586.875,917.8125,483.75,542.8125,540.0,533.4375,404.0625,570.9375,319.6875,589.6875,244.6875,481.875,530.625,477.1875,385.3125,505.3125,296.25,524.0625,197.8125,444.375,544.6875,439.6875,418.125,463.125,347.8125,500.625,240.0,397.5,577.5,388.125,479.0625,397.5,427.5,416.25,366.5625
40,463.125,872.8125,538.125,807.1875,945.9375,699.375,913.125,586.875,913.125,483.75,542.8125,544.6875,538.125,404.0625,570.9375,324.375,594.375,244.6875,481.875,530.625,477.1875,390.0,505.3125,300.9375,528.75,197.8125,439.6875,544.6875,435.0,418.125,463.125,352.5,495.9375,244.6875,388.125,577.5,378.75,479.0625,397.5,427.5,411.5625,380.625
41,463.125,872.8125,547.5,811.875,945.9375,699.375,913.125,586.875,917.8125,488.4375,547.5,540.0,538.125,404.0625,575.625,329.0625,589.6875,249.375,481.875,525.9375,472.5,390.0,505.3125,305.625,528.75,202.5,430.3125,540.0,425.625,418.125,458.4375,352.5,495.9375,258.75,378.75,572.8125,378.75,465.0,392.8125,418.125,416.25,366.5625
42,1236.5625,882.1875,547.5,811.875,936.5625,699.375,913.125,596.25,922.5,488.4375,542.8125,544.6875,538.125,404.0625,570.9375,324.375,594.375,244.6875,486.5625,530.625,481.875,390.0,510.0,296.25,533.4375,197.8125,449.0625,544.6875,449.0625,422.8125,481.875,347.8125,519.375,244.6875,402.1875,577.5,397.5,479.0625,411.5625,418.125,439.6875,357.1875
43,1236.5625,872.8125,547.5,821.25,913.125,708.75,899.0625,600.9375,903.75,497.8125,556.875,544.6875,542.8125,408.75,570.9375,324.375,585.0,240.0,491.25,530.625,481.875,390.0,505.3125,300.9375,528.75,197.8125,449.0625,544.6875,439.6875,418.125,467.8125,352.5,505.3125,254.0625,397.5,577.5,388.125,479.0625,402.1875,422.8125,425.625,366.5625
44,463.125,882.1875,552.1875,811.875,880.3125,708.75,894.375,600.9375,903.75,502.5,552.1875,554.0625,547.5,418.125,580.3125,338.4375,594.375,258.75,486.5625,535.3125,486.5625,394.6875,519.375,315.0,547.5,216.5625,439.6875,549.375,439.6875,427.5,472.5,357.1875,510.0,268.125,383.4375,582.1875,378.75,479.0625,402.1875,427.5,430.3125,366.5625
45,472.5,886.875,528.75,825.9375,960.0,708.75,922.5,596.25,913.125,497.8125,519.375,549.375,505.3125,418.125,538.125,338.4375,561.5625,254.0625,472.5,535.3125,463.125,394.6875,486.5625,305.625,505.3125,202.5,444.375,544.6875,439.6875,427.5,463.125,357.1875,495.9375,268.125,411.5625,582.1875,406.875,488.4375,416.25,441.5625,425.625,390.0
46,467.8125,886.875,505.3125,821.25,974.0625,704.0625,922.5,591.5625,908.4375,483.75,481.875,540.0,477.1875,427.5,491.25,343.125,514.6875,254.0625,439.6875,530.625,435.0,404.0625,449.0625,315.0,463.125,207.1875,420.9375,535.3125,425.625,432.1875,439.6875,361.875,472.5,268.125,411.5625,568.125,411.5625,488.4375,425.625,450.9375,439.6875,394.6875
47,467.8125,891.5625,519.375,821.25,955.3125,699.375,908.4375,591.5625,908.4375,488.4375,519.375,554.0625,505.3125,418.125,528.75,333.75,552.1875,249.375,463.125,544.6875,463.125,404.0625,491.25,315.0,510.0,211.875,435.0,558.75,435.0,436.875,463.125,361.875,500.625,268.125,411.5625,591.5625,406.875,502.5,416.25,446.25,435.0,385.3125
48,1236.5625,886.875,519.375,811.875,960.0,690.0,917.8125,586.875,922.5,483.75,505.3125,535.3125,495.9375,404.0625,519.375,324.375,552.1875,244.6875,458.4375,530.625,463.125,394.6875,491.25,300.9375,505.3125,207.1875,435.0,544.6875,439.6875,427.5,463.125,352.5,495.9375,258.75,416.25,577.5,411.5625,488.4375,416.25,436.875,430.3125,375.9375
49,463.125,886.875,561.5625,821.25,856.875,708.75,889.6875,600.9375,899.0625,493.125,542.8125,563.4375,547.5,413.4375,570.9375,329.0625,589.6875,254.0625,477.1875,549.375,481.875,399.375,514.6875,315.0,542.8125,221.25,435.0,568.125,430.3125,432.1875,463.125,366.5625,505.3125,272.8125,392.8125,591.5625,383.4375,488.4375,397.5,432.1875,420.9375,380.625
50,1231.875,882.1875,538.125,811.875,955.3125,694.6875,913.125,586.875,922.5,483.75,538.125,535.3125,528.75,394.6875,556.875,319.6875,575.625,244.6875,477.1875,530.625,477.1875,390.0,505.3125,296.25,524.0625,202.5,439.6875,544.6875,435.0,427.5,463.125,352.5,505.3125,254.0625,406.875,582.1875,397.5,488.4375,402.1875,436.875,416.25,380.625
51,1231.875,868.125,538.125,807.1875,955.3125,690.0,908.4375,586.875,917.8125,483.75,542.8125,535.3125,538.125,394.6875,561.5625,319.6875,585.0,240.0,481.875,525.9375,481.875,380.625,510.0,291.5625,528.75,197.8125,444.375,540.0,439.6875,413.4375,463.125,343.125,505.3125,244.6875,406.875,577.5,397.5,479.0625,406.875,422.8125,425.625,366.5625
52,467.8125,868.125,538.125,802.5,936.5625,685.3125,913.125,577.5,922.5,474.375,538.125,540.0,519.375,399.375,547.5,319.6875,575.625,244.6875,477.1875,535.3125,472.5,385.3125,495.9375,296.25,524.0625,197.8125,439.6875,549.375,430.3125,422.8125,458.4375,347.8125,495.9375,244.6875,397.5,586.875,388.125,488.4375,397.5,436.875,416.25,375.9375
53,472.5,882.1875,561.5625,811.875,936.5625,694.6875,908.4375,586.875,917.8125,479.0625,552.1875,540.0,538.125,399.375,570.9375,319.6875,589.6875,240.0,481.875,530.625,481.875,385.3125,505.3125,291.5625,528.75,197.8125,444.375,549.375,435.0,418.125,463.125,347.8125,495.9375,244.6875,397.5,586.875,388.125,483.75,397.5,427.5,416.25,375.9375
54,453.75,891.5625,561.5625,825.9375,899.0625,704.0625,894.375,591.5625,908.4375,483.75,556.875,558.75,547.5,413.4375,580.3125,324.375,594.375,244.6875,481.875,544.6875,481.875,394.6875,519.375,305.625,547.5,207.1875,435.0,558.75,430.3125,427.5,463.125,352.5,505.3125,249.375,378.75,591.5625,374.0625,479.0625,392.8125,418.125,420.9375,361.875
